Date,Year,Month,Quarter,Branch,ProductCategory,ProductName,UnitsSold,UnitPrice,TotalSales,COGS,Profit Margin,GrossProfit,OperatingExpenses,Expense Ratio,NetProfit,PaymentMethod,Region
08-04-2023,2023,4,Q2,Store_7,Groceries,Bread,19,182.91,3475.29,2593.76,25.37%,881.53,459.37,13.22%,422.16,Card,East
19-04-2023,2023,4,Q2,Store_9,Home Decor,Lamp,15,395.9,5938.50,4432.53,25.36%,1505.97,678.86,11.43%,827.11,Digital Wallet,West
15-01-2024,2024,1,Q1,Store_8,Clothing,Dress,13,319.26,4150.38,1931.48,53.46%,2218.90,742.86,17.90%,1476.04,Cash,North
30-05-2022,2022,5,Q2,Store_9,Groceries,Fruits,1,265.63,265.63,134.04,49.54%,131.59,45.29,17.05%,86.30,Card,East
23-07-2022,2022,7,Q3,Store_8,Toys,Action Figure,4,493.9,1975.60,1492.49,24.45%,483.11,338.76,17.15%,144.35,Card,South
22-07-2023,2023,7,Q3,Store_6,Toys,Lego Set,2,292.82,585.64,433.39,26.00%,152.25,131.74,22.50%,20.51,Card,West
19-05-2024,2024,5,Q2,Store_4,Sports,Gym Bag,10,22.65,226.50,158.42,30.06%,68.08,30.05,13.27%,38.03,Digital Wallet,South
27-10-2022,2022,10,Q4,Store_1,Electronics,Smartphone,11,264.98,2914.78,1465.48,49.72%,1449.30,672.04,23.06%,777.26,Cash,South
17-11-2022,2022,11,Q4,Store_4,Groceries,Rice,7,119.72,838.04,573.02,31.62%,265.02,198.46,23.68%,66.56,Card,South
29-04-2023,2023,4,Q2,Store_3,Toys,Action Figure,5,498.53,2492.65,1404.24,43.66%,1088.41,340.16,13.65%,748.25,Card,North
05-02-2024,2024,2,Q1,Store_9,Clothing,Shirt,16,249.47,3991.52,2327.71,41.68%,1663.81,866.39,21.71%,797.42,Cash,South
13-10-2022,2022,10,Q4,Store_1,Toys,Action Figure,16,91.44,1463.04,943.1,35.54%,519.94,172.73,11.81%,347.21,Digital Wallet,West
08-10-2024,2024,10,Q4,Store_9,Clothing,Shirt,2,437.39,874.78,445.76,49.04%,429.02,256.68,29.34%,172.34,Card,North
07-11-2023,2023,11,Q4,Store_1,Home Decor,Chair,16,256.59,4105.44,3270.27,20.34%,835.17,791.31,19.27%,43.86,Digital Wallet,West
12-07-2023,2023,7,Q3,Store_2,Groceries,Fruits,6,36.9,221.40,99.34,55.13%,122.06,44.55,20.12%,77.51,Digital Wallet,West
17-11-2024,2024,11,Q4,Store_3,Electronics,Tablet,11,459.96,5059.56,2535.83,49.88%,2523.73,1209.65,23.91%,1314.08,Card,North
08-01-2023,2023,1,Q1,Store_5,Groceries,Milk,16,480.96,7695.36,5694.59,26.00%,2000.77,906.04,11.77%,1094.73,Cash,East
24-12-2023,2023,12,Q4,Store_4,Groceries,Milk,6,13.86,83.16,54.75,34.16%,28.41,11.02,13.25%,17.39,Cash,East
04-03-2023,2023,3,Q1,Store_7,Sports,Running Shoes,1,386.84,386.84,157.92,59.18%,228.92,86.34,22.32%,142.58,Card,East
17-11-2024,2024,11,Q4,Store_1,Home Decor,Sofa,10,499.64,4996.40,3341.9,33.11%,1654.50,1009.94,20.21%,644.56,Cash,East
31-07-2023,2023,7,Q3,Store_2,Groceries,Milk,10,174.98,1749.80,1284.05,26.62%,465.75,502.36,28.71%,-36.61,Digital Wallet,East
06-02-2022,2022,2,Q1,Store_7,Toys,Action Figure,17,293.32,4986.44,3314.82,33.52%,1671.62,508.12,10.19%,1163.50,Card,South
18-07-2024,2024,7,Q3,Store_4,Groceries,Milk,17,473.55,8050.35,4014.28,50.14%,4036.07,1881.14,23.37%,2154.93,Digital Wallet,North
24-01-2022,2022,1,Q1,Store_10,Electronics,Laptop,8,277.18,2217.44,1741.27,21.47%,476.17,272.64,12.30%,203.53,Digital Wallet,West
05-06-2022,2022,6,Q2,Store_2,Clothing,Jeans,19,88.71,1685.49,1056.71,37.31%,628.78,445.82,26.45%,182.96,Card,North
01-11-2024,2024,11,Q4,Store_9,Electronics,Smartphone,6,492.59,2955.54,1888.77,36.09%,1066.77,497.94,16.85%,568.83,Cash,East
07-01-2024,2024,1,Q1,Store_1,Sports,Running Shoes,3,325.96,977.88,621.87,36.41%,356.01,291.92,29.85%,64.09,Cash,West
31-03-2022,2022,3,Q1,Store_5,Home Decor,Sofa,6,243.39,1460.34,714.35,51.08%,745.99,198.57,13.60%,547.42,Card,South
07-08-2023,2023,8,Q3,Store_1,Home Decor,Sofa,15,241.15,3617.25,2813.72,22.21%,803.53,628.83,17.38%,174.70,Card,North
23-06-2023,2023,6,Q2,Store_7,Home Decor,Table,6,304.23,1825.38,1078.52,40.92%,746.86,184.10,10.09%,562.76,Digital Wallet,West
07-10-2024,2024,10,Q4,Store_8,Toys,Lego Set,7,254.34,1780.38,1337.72,24.86%,442.66,517.21,29.05%,-74.55,Card,West
02-05-2022,2022,5,Q2,Store_7,Home Decor,Chair,19,234.79,4461.01,2369.83,46.88%,2091.18,807.20,18.09%,1283.98,Card,North
19-05-2024,2024,5,Q2,Store_8,Sports,Football,2,91.94,183.88,141.97,22.79%,41.91,19.63,10.68%,22.28,Cash,West
07-12-2024,2024,12,Q4,Store_5,Sports,Tennis Racket,14,435.05,6090.70,3472.66,42.98%,2618.04,781.81,12.84%,1836.23,Card,North
08-03-2022,2022,3,Q1,Store_4,Clothing,Shoes,5,263.78,1318.90,593.74,54.98%,725.16,216.50,16.42%,508.66,Card,North
06-06-2023,2023,6,Q2,Store_5,Sports,Gym Bag,16,35.67,570.72,324.18,43.20%,246.54,85.05,14.90%,161.49,Cash,North
07-03-2023,2023,3,Q1,Store_3,Sports,Football,4,495.68,1982.72,1259.94,36.45%,722.78,496.29,25.03%,226.49,Digital Wallet,West
26-12-2023,2023,12,Q4,Store_1,Groceries,Eggs,3,350.89,1052.67,586.26,44.31%,466.41,185.62,17.63%,280.79,Cash,East
16-12-2024,2024,12,Q4,Store_1,Groceries,Eggs,12,323.72,3884.64,1986.37,48.87%,1898.27,1060.94,27.31%,837.33,Digital Wallet,North
26-12-2024,2024,12,Q4,Store_7,Sports,Football,4,345,1380.00,805.53,41.63%,574.47,294.08,21.31%,280.39,Digital Wallet,East
07-12-2022,2022,12,Q4,Store_6,Toys,Doll,5,334.36,1671.80,799.34,52.19%,872.46,287.22,17.18%,585.24,Card,East
25-10-2024,2024,10,Q4,Store_1,Electronics,Tablet,11,341.5,3756.50,2070.29,44.89%,1686.21,381.34,10.15%,1304.87,Cash,East
22-12-2022,2022,12,Q4,Store_9,Electronics,Tablet,15,99.34,1490.10,914.23,38.65%,575.87,432.11,29.00%,143.76,Digital Wallet,West
24-07-2024,2024,7,Q3,Store_6,Clothing,Shirt,8,207.67,1661.36,1276.13,23.19%,385.23,176.74,10.64%,208.49,Cash,West
15-01-2022,2022,1,Q1,Store_8,Groceries,Eggs,15,17.06,255.90,166.08,35.10%,89.82,68.23,26.66%,21.59,Cash,South
12-11-2024,2024,11,Q4,Store_7,Clothing,Jacket,12,198,2376.00,1374.27,42.16%,1001.73,264.84,11.15%,736.89,Digital Wallet,East
18-02-2024,2024,2,Q1,Store_4,Clothing,Jacket,14,402.01,5628.14,4189.57,25.56%,1438.57,1176.27,20.90%,262.30,Cash,East
06-04-2023,2023,4,Q2,Store_6,Clothing,Shirt,15,205.63,3084.45,1605.09,47.96%,1479.36,423.70,13.74%,1055.66,Card,East
01-05-2024,2024,5,Q2,Store_9,Groceries,Eggs,7,243.66,1705.62,998.44,41.46%,707.18,261.01,15.30%,446.17,Digital Wallet,South
27-11-2022,2022,11,Q4,Store_5,Clothing,Jacket,3,485.58,1456.74,874.51,39.97%,582.23,181.55,12.46%,400.68,Cash,South
04-01-2024,2024,1,Q1,Store_8,Toys,Action Figure,5,305.9,1529.50,1080.55,29.35%,448.95,379.29,24.80%,69.66,Card,South
22-03-2022,2022,3,Q1,Store_10,Toys,Lego Set,4,218.11,872.44,529.52,39.31%,342.92,151.98,17.42%,190.94,Card,North
26-11-2023,2023,11,Q4,Store_6,Home Decor,Sofa,14,59.73,836.22,599.7,28.28%,236.52,87.52,10.47%,149.00,Cash,West
13-12-2022,2022,12,Q4,Store_5,Groceries,Rice,15,175.29,2629.35,1459.82,44.48%,1169.53,770.47,29.30%,399.06,Cash,West
24-11-2022,2022,11,Q4,Store_10,Toys,Lego Set,4,416.94,1667.76,1261.35,24.37%,406.41,315.12,18.89%,91.29,Digital Wallet,East
29-12-2022,2022,12,Q4,Store_4,Toys,Action Figure,2,305.91,611.82,249.29,59.25%,362.53,143.81,23.51%,218.72,Card,South
21-05-2024,2024,5,Q2,Store_1,Electronics,Tablet,7,291.69,2041.83,1305.31,36.07%,736.52,335.69,16.44%,400.83,Digital Wallet,West
20-06-2024,2024,6,Q2,Store_10,Sports,Gym Bag,8,172.17,1377.36,673.27,51.12%,704.09,383.73,27.86%,320.36,Digital Wallet,North
27-08-2024,2024,8,Q3,Store_4,Sports,Football,14,165.31,2314.34,1129.34,51.20%,1185.00,680.98,29.42%,504.02,Cash,West
08-06-2023,2023,6,Q2,Store_7,Groceries,Bread,9,222.86,2005.74,901.22,55.07%,1104.52,395.71,19.73%,708.81,Digital Wallet,West
03-02-2023,2023,2,Q1,Store_7,Home Decor,Table,17,75.5,1283.50,679.72,47.04%,603.78,337.10,26.26%,266.68,Cash,North
07-05-2023,2023,5,Q2,Store_2,Home Decor,Table,11,203.71,2240.81,982.64,56.15%,1258.17,611.90,27.31%,646.27,Digital Wallet,North
17-06-2022,2022,6,Q2,Store_5,Toys,Lego Set,7,173.79,1216.53,712.61,41.42%,503.92,361.22,29.69%,142.70,Cash,East
05-10-2023,2023,10,Q4,Store_3,Home Decor,Table,19,350.45,6658.55,5182.34,22.17%,1476.21,1655.49,24.86%,-179.28,Card,North
22-05-2024,2024,5,Q2,Store_6,Toys,Doll,13,321.53,4179.89,2139.59,48.81%,2040.30,1068.41,25.56%,971.89,Card,West
19-02-2023,2023,2,Q1,Store_10,Clothing,Jacket,12,258.63,3103.56,1647.38,46.92%,1456.18,448.16,14.44%,1008.02,Cash,East
23-01-2024,2024,1,Q1,Store_3,Home Decor,Lamp,10,170.68,1706.80,734.72,56.95%,972.08,450.29,26.38%,521.79,Card,South
16-04-2024,2024,4,Q2,Store_8,Sports,Gym Bag,12,16.53,198.36,144.88,26.96%,53.48,26.29,13.25%,27.19,Cash,West
23-06-2022,2022,6,Q2,Store_10,Groceries,Rice,2,435.29,870.58,662.41,23.91%,208.17,122.62,14.08%,85.55,Cash,South
23-10-2024,2024,10,Q4,Store_1,Home Decor,Chair,1,66.67,66.67,40.73,38.91%,25.94,19.71,29.56%,6.23,Cash,South
02-12-2023,2023,12,Q4,Store_7,Electronics,Tablet,15,262.86,3942.90,1978.21,49.83%,1964.69,999.45,25.35%,965.24,Cash,South
09-08-2024,2024,8,Q3,Store_3,Home Decor,Curtains,11,412.05,4532.55,2226.92,50.87%,2305.63,561.09,12.38%,1744.54,Digital Wallet,South
11-01-2024,2024,1,Q1,Store_5,Toys,Lego Set,6,416.13,2496.78,1052.97,57.83%,1443.81,421.48,16.88%,1022.33,Card,South
26-08-2024,2024,8,Q3,Store_1,Toys,Doll,16,305.25,4884.00,2140.91,56.16%,2743.09,923.01,18.90%,1820.08,Digital Wallet,East
22-04-2023,2023,4,Q2,Store_4,Groceries,Fruits,8,96.59,772.72,573.51,25.78%,199.21,146.63,18.98%,52.58,Cash,North
06-10-2024,2024,10,Q4,Store_7,Toys,Action Figure,15,229.8,3447.00,2435.06,29.36%,1011.94,1007.16,29.22%,4.78,Digital Wallet,East
04-10-2022,2022,10,Q4,Store_8,Clothing,Jeans,1,161.59,161.59,119.77,25.88%,41.82,44.49,27.53%,-2.67,Digital Wallet,West
12-07-2023,2023,7,Q3,Store_10,Electronics,Smartphone,3,161.65,484.95,202.55,58.23%,282.40,97.69,20.14%,184.71,Card,South
17-09-2022,2022,9,Q3,Store_5,Sports,Basketball,12,144.35,1732.20,1125.48,35.03%,606.72,306.44,17.69%,300.28,Cash,East
09-11-2023,2023,11,Q4,Store_6,Toys,Board Game,13,110.66,1438.58,820.79,42.94%,617.79,414.16,28.79%,203.63,Digital Wallet,North
28-10-2022,2022,10,Q4,Store_9,Groceries,Milk,13,378.76,4923.88,3928.89,20.21%,994.99,1369.61,27.82%,-374.62,Digital Wallet,South
27-02-2024,2024,2,Q1,Store_8,Sports,Gym Bag,12,463.48,5561.76,4368.55,21.45%,1193.21,999.27,17.97%,193.94,Card,West
20-03-2022,2022,3,Q1,Store_10,Electronics,Laptop,18,114.89,2068.02,1419,31.38%,649.02,281.11,13.59%,367.91,Cash,North
03-02-2023,2023,2,Q1,Store_2,Sports,Basketball,2,131.92,263.84,142.06,46.16%,121.78,79.01,29.95%,42.77,Card,North
02-12-2024,2024,12,Q4,Store_9,Sports,Basketball,4,406.4,1625.60,1117.99,31.23%,507.61,358.20,22.03%,149.41,Digital Wallet,South
09-01-2023,2023,1,Q1,Store_3,Toys,Puzzle,15,404.47,6067.05,4303.57,29.07%,1763.48,1594.14,26.28%,169.34,Digital Wallet,East
05-04-2022,2022,4,Q2,Store_2,Clothing,Jeans,7,229.36,1605.52,850.21,47.04%,755.31,254.21,15.83%,501.10,Digital Wallet,South
19-12-2023,2023,12,Q4,Store_4,Clothing,Jacket,16,57.73,923.68,586.42,36.51%,337.26,101.63,11.00%,235.63,Card,North
18-08-2022,2022,8,Q3,Store_2,Clothing,Jacket,5,420.52,2102.60,1430.46,31.97%,672.14,298.25,14.18%,373.89,Digital Wallet,East
28-06-2022,2022,6,Q2,Store_8,Toys,Board Game,13,102.51,1332.63,724.64,45.62%,607.99,283.93,21.31%,324.06,Card,West
25-11-2022,2022,11,Q4,Store_7,Toys,Puzzle,10,307.55,3075.50,1231.05,59.97%,1844.45,472.33,15.36%,1372.12,Card,West
08-12-2024,2024,12,Q4,Store_10,Groceries,Bread,9,441.78,3976.02,2861.55,28.03%,1114.47,825.09,20.75%,289.38,Digital Wallet,East
14-10-2023,2023,10,Q4,Store_8,Clothing,Shirt,4,344.48,1377.92,833.9,39.48%,544.02,370.81,26.91%,173.21,Cash,South
15-08-2023,2023,8,Q3,Store_5,Electronics,Tablet,19,415.54,7895.26,4861.43,38.43%,3033.83,805.92,10.21%,2227.91,Card,South
31-12-2023,2023,12,Q4,Store_7,Groceries,Eggs,11,279.74,3077.14,1411.07,54.14%,1666.07,428.15,13.91%,1237.92,Digital Wallet,North
23-03-2024,2024,3,Q1,Store_2,Toys,Doll,12,192.89,2314.68,983,57.53%,1331.68,606.97,26.22%,724.71,Card,North
10-06-2022,2022,6,Q2,Store_9,Groceries,Eggs,5,265.48,1327.40,980.73,26.12%,346.67,268.64,20.24%,78.03,Cash,West
27-04-2022,2022,4,Q2,Store_4,Groceries,Rice,6,447.42,2684.52,1642.72,38.81%,1041.80,627.83,23.39%,413.97,Cash,West
14-09-2022,2022,9,Q3,Store_10,Home Decor,Chair,5,464.32,2321.60,1227.43,47.13%,1094.17,625.77,26.95%,468.40,Digital Wallet,North
21-05-2022,2022,5,Q2,Store_8,Groceries,Fruits,19,202.32,3844.08,2123.52,44.76%,1720.56,653.56,17.00%,1067.00,Cash,West
26-11-2023,2023,11,Q4,Store_7,Sports,Gym Bag,16,286.33,4581.28,2020.63,55.89%,2560.65,643.25,14.04%,1917.40,Card,West
19-12-2023,2023,12,Q4,Store_9,Sports,Gym Bag,6,206.26,1237.56,943.56,23.76%,294.00,310.03,25.05%,-16.03,Digital Wallet,North
04-08-2023,2023,8,Q3,Store_3,Clothing,Jacket,16,104.9,1678.40,1307.85,22.08%,370.55,489.00,29.13%,-118.45,Card,West
13-11-2023,2023,11,Q4,Store_1,Home Decor,Chair,8,129.03,1032.24,508.1,50.78%,524.14,183.30,17.76%,340.84,Digital Wallet,South
24-09-2024,2024,9,Q3,Store_8,Groceries,Rice,19,439.55,8351.45,5604.34,32.89%,2747.11,1208.93,14.48%,1538.18,Cash,East
10-12-2022,2022,12,Q4,Store_8,Clothing,Jacket,8,485.67,3885.36,3021.67,22.23%,863.69,757.03,19.48%,106.66,Card,North
13-12-2022,2022,12,Q4,Store_7,Toys,Doll,4,207.18,828.72,435.91,47.40%,392.81,184.08,22.21%,208.73,Digital Wallet,North
18-06-2024,2024,6,Q2,Store_2,Toys,Doll,5,327.45,1637.25,1291.31,21.13%,345.94,361.76,22.10%,-15.82,Cash,West
26-06-2023,2023,6,Q2,Store_9,Sports,Football,18,253.74,4567.32,2352.5,48.49%,2214.82,1360.87,29.80%,853.95,Cash,North
05-12-2022,2022,12,Q4,Store_3,Clothing,Jeans,9,75.83,682.47,349.26,48.82%,333.21,84.76,12.42%,248.45,Cash,West
17-04-2024,2024,4,Q2,Store_4,Electronics,Headphones,3,426.64,1279.92,567.39,55.67%,712.53,284.41,22.22%,428.12,Digital Wallet,West
29-09-2023,2023,9,Q3,Store_8,Home Decor,Lamp,7,464.07,3248.49,1573.85,51.55%,1674.64,379.95,11.70%,1294.69,Cash,South
13-04-2023,2023,4,Q2,Store_5,Clothing,Dress,1,183.6,183.60,121.94,33.58%,61.66,30.75,16.75%,30.91,Card,East
13-12-2023,2023,12,Q4,Store_3,Groceries,Fruits,6,327.49,1964.94,819.62,58.29%,1145.32,255.91,13.02%,889.41,Cash,West
25-05-2024,2024,5,Q2,Store_6,Sports,Tennis Racket,12,84.43,1013.16,515.13,49.16%,498.03,142.20,14.04%,355.83,Card,South
23-06-2023,2023,6,Q2,Store_9,Groceries,Milk,12,135.55,1626.60,1271.55,21.83%,355.05,443.21,27.25%,-88.16,Card,South
21-05-2023,2023,5,Q2,Store_5,Clothing,Dress,3,398.91,1196.73,591.7,50.56%,605.03,193.20,16.14%,411.83,Cash,South
28-11-2022,2022,11,Q4,Store_3,Toys,Puzzle,11,9.54,104.94,79.1,24.62%,25.84,14.12,13.46%,11.72,Digital Wallet,North
10-04-2024,2024,4,Q2,Store_1,Home Decor,Chair,15,56.1,841.50,612.52,27.21%,228.98,90.46,10.75%,138.52,Card,East
08-06-2024,2024,6,Q2,Store_2,Electronics,Smartphone,12,76.33,915.96,479.23,47.68%,436.73,239.64,26.16%,197.09,Digital Wallet,North
09-05-2023,2023,5,Q2,Store_2,Sports,Basketball,4,328.3,1313.20,744.88,43.28%,568.32,232.43,17.70%,335.89,Card,North
23-05-2022,2022,5,Q2,Store_4,Toys,Lego Set,15,237.43,3561.45,1924.8,45.95%,1636.65,1057.62,29.70%,579.03,Card,West
04-10-2023,2023,10,Q4,Store_8,Clothing,Jeans,4,92.43,369.72,200.88,45.67%,168.84,85.28,23.07%,83.56,Card,East
27-04-2024,2024,4,Q2,Store_2,Electronics,Laptop,10,309.56,3095.60,2389.16,22.82%,706.44,775.72,25.06%,-69.28,Digital Wallet,North
08-08-2022,2022,8,Q3,Store_7,Toys,Puzzle,8,96.75,774.00,392.1,49.34%,381.90,183.54,23.71%,198.36,Card,North
03-10-2024,2024,10,Q4,Store_1,Electronics,Tablet,14,238.54,3339.56,2148.26,35.67%,1191.30,680.32,20.37%,510.98,Card,North
11-02-2023,2023,2,Q1,Store_8,Groceries,Milk,15,210.66,3159.90,2271.65,28.11%,888.25,456.26,14.44%,431.99,Card,South
25-08-2024,2024,8,Q3,Store_10,Clothing,Jeans,19,321.54,6109.26,4017.62,34.24%,2091.64,860.61,14.09%,1231.03,Card,North
29-07-2022,2022,7,Q3,Store_1,Sports,Tennis Racket,9,148.5,1336.50,968.62,27.53%,367.88,377.94,28.28%,-10.06,Cash,East
13-10-2022,2022,10,Q4,Store_9,Electronics,Tablet,13,33.26,432.38,289.32,33.09%,143.06,89.11,20.61%,53.95,Digital Wallet,West
04-02-2023,2023,2,Q1,Store_10,Electronics,Tablet,2,154.96,309.92,146.58,52.70%,163.34,58.79,18.97%,104.55,Card,East
15-02-2024,2024,2,Q1,Store_8,Home Decor,Sofa,19,460.19,8743.61,6797.23,22.26%,1946.38,1262.88,14.44%,683.50,Card,East
29-08-2023,2023,8,Q3,Store_5,Sports,Running Shoes,19,136.13,2586.47,2042.13,21.05%,544.34,485.40,18.77%,58.94,Card,West
20-10-2023,2023,10,Q4,Store_7,Sports,Football,5,119.46,597.30,256.56,57.05%,340.74,145.52,24.36%,195.22,Digital Wallet,West
30-09-2024,2024,9,Q3,Store_2,Home Decor,Sofa,16,158.55,2536.80,1324.83,47.78%,1211.97,560.74,22.10%,651.23,Cash,North
06-07-2022,2022,7,Q3,Store_6,Clothing,Shirt,7,393.28,2752.96,2007.65,27.07%,745.31,621.51,22.58%,123.80,Digital Wallet,West
09-04-2024,2024,4,Q2,Store_3,Home Decor,Chair,4,389.18,1556.72,1216.38,21.86%,340.34,180.25,11.58%,160.09,Cash,North
11-02-2023,2023,2,Q1,Store_10,Sports,Basketball,16,131,2096.00,1401.53,33.13%,694.47,344.98,16.46%,349.49,Digital Wallet,North
20-04-2023,2023,4,Q2,Store_7,Clothing,Shoes,18,172.95,3113.10,1626.19,47.76%,1486.91,682.79,21.93%,804.12,Digital Wallet,North
15-01-2024,2024,1,Q1,Store_6,Sports,Football,14,421.09,5895.26,2872.2,51.28%,3023.06,1075.11,18.24%,1947.95,Digital Wallet,North
31-08-2024,2024,8,Q3,Store_9,Sports,Tennis Racket,14,361.69,5063.66,3898.87,23.00%,1164.79,1353.12,26.72%,-188.33,Card,North
31-01-2023,2023,1,Q1,Store_9,Toys,Action Figure,15,195.71,2935.65,1845.46,37.14%,1090.19,388.21,13.22%,701.98,Card,East
18-04-2023,2023,4,Q2,Store_2,Sports,Basketball,3,497.84,1493.52,1144.7,23.36%,348.82,408.91,27.38%,-60.09,Cash,North
10-02-2022,2022,2,Q1,Store_9,Electronics,Laptop,8,372.36,2978.88,2095.07,29.67%,883.81,326.18,10.95%,557.63,Card,South
01-01-2022,2022,1,Q1,Store_3,Sports,Football,11,16.47,181.17,137.15,24.30%,44.02,22.26,12.29%,21.76,Card,North
01-06-2023,2023,6,Q2,Store_4,Toys,Lego Set,5,164.61,823.05,583.77,29.07%,239.28,181.81,22.09%,57.47,Cash,North
18-07-2024,2024,7,Q3,Store_3,Sports,Tennis Racket,2,351.19,702.38,487.48,30.60%,214.90,111.03,15.81%,103.87,Cash,South
30-04-2023,2023,4,Q2,Store_9,Toys,Doll,13,352.71,4585.23,2177.31,52.51%,2407.92,1058.47,23.08%,1349.45,Card,North
31-05-2024,2024,5,Q2,Store_5,Toys,Action Figure,18,208.59,3754.62,2961.67,21.12%,792.95,514.21,13.70%,278.74,Digital Wallet,South
14-09-2023,2023,9,Q3,Store_10,Sports,Basketball,5,104.13,520.65,229.69,55.88%,290.96,101.85,19.56%,189.11,Digital Wallet,North
10-04-2024,2024,4,Q2,Store_3,Groceries,Rice,12,471.25,5655.00,3294.53,41.74%,2360.47,1035.96,18.32%,1324.51,Digital Wallet,South
30-04-2023,2023,4,Q2,Store_8,Home Decor,Table,7,309.89,2169.23,876.42,59.60%,1292.81,442.96,20.42%,849.85,Cash,North
08-06-2023,2023,6,Q2,Store_10,Toys,Board Game,4,58.61,234.44,181.42,22.62%,53.02,32.88,14.02%,20.14,Card,South
11-04-2023,2023,4,Q2,Store_5,Toys,Action Figure,18,278.84,5019.12,2352.2,53.14%,2666.92,826.40,16.47%,1840.52,Card,North
15-07-2023,2023,7,Q3,Store_9,Home Decor,Curtains,18,97.38,1752.84,1050.69,40.06%,702.15,305.02,17.40%,397.13,Digital Wallet,South
24-08-2024,2024,8,Q3,Store_2,Electronics,Smartphone,5,42.86,214.30,111.99,47.74%,102.31,37.83,17.65%,64.48,Digital Wallet,East
21-02-2022,2022,2,Q1,Store_2,Groceries,Milk,12,191.67,2300.04,1571.14,31.69%,728.90,615.14,26.74%,113.76,Card,East
03-10-2024,2024,10,Q4,Store_3,Clothing,Shirt,11,230.52,2535.72,1606.77,36.63%,928.95,705.04,27.80%,223.91,Cash,West
24-10-2023,2023,10,Q4,Store_8,Home Decor,Table,10,387.78,3877.80,1980.82,48.92%,1896.98,951.32,24.53%,945.66,Cash,West
26-06-2024,2024,6,Q2,Store_6,Sports,Tennis Racket,5,328.11,1640.55,1243.79,24.18%,396.76,334.12,20.37%,62.64,Card,North
14-05-2024,2024,5,Q2,Store_8,Electronics,Headphones,19,124.07,2357.33,1796.39,23.80%,560.94,540.74,22.94%,20.20,Card,North
19-02-2023,2023,2,Q1,Store_9,Home Decor,Table,4,474.86,1899.44,1240.08,34.71%,659.36,239.31,12.60%,420.05,Cash,South
18-12-2024,2024,12,Q4,Store_10,Clothing,Jeans,14,103.43,1448.02,995.83,31.23%,452.19,290.90,20.09%,161.29,Card,West
12-05-2024,2024,5,Q2,Store_1,Electronics,Headphones,14,246.51,3451.14,2540.04,26.40%,911.10,500.39,14.50%,410.71,Digital Wallet,East
22-06-2024,2024,6,Q2,Store_8,Groceries,Milk,10,439.06,4390.60,3410.09,22.33%,980.51,1217.68,27.73%,-237.17,Cash,East
06-04-2023,2023,4,Q2,Store_6,Groceries,Eggs,2,377.34,754.68,316.19,58.10%,438.49,189.53,25.11%,248.96,Card,West
04-12-2023,2023,12,Q4,Store_6,Sports,Running Shoes,10,35.96,359.60,274.84,23.57%,84.76,80.96,22.51%,3.80,Digital Wallet,East
18-10-2024,2024,10,Q4,Store_8,Electronics,Smartphone,1,227.21,227.21,118.86,47.69%,108.35,32.64,14.37%,75.71,Cash,East
22-05-2023,2023,5,Q2,Store_6,Home Decor,Lamp,1,199.54,199.54,99.8,49.98%,99.74,47.19,23.65%,52.55,Digital Wallet,East
16-12-2022,2022,12,Q4,Store_6,Clothing,Shirt,10,378.69,3786.90,2662.2,29.70%,1124.70,424.56,11.21%,700.14,Card,North
09-02-2023,2023,2,Q1,Store_2,Clothing,Dress,12,250.78,3009.36,1216.99,59.56%,1792.37,657.19,21.84%,1135.18,Cash,East
06-03-2022,2022,3,Q1,Store_6,Clothing,Dress,2,136.66,273.32,134.07,50.95%,139.25,79.67,29.15%,59.58,Card,North
23-04-2022,2022,4,Q2,Store_5,Sports,Tennis Racket,4,275.56,1102.24,873.77,20.73%,228.47,294.39,26.71%,-65.92,Card,West
25-09-2024,2024,9,Q3,Store_7,Sports,Gym Bag,16,475.08,7601.28,3144.72,58.63%,4456.56,1137.16,14.96%,3319.40,Digital Wallet,North
22-09-2024,2024,9,Q3,Store_6,Clothing,Jacket,3,165.34,496.02,244.59,50.69%,251.43,76.33,15.39%,175.10,Digital Wallet,North
01-02-2022,2022,2,Q1,Store_5,Sports,Basketball,11,390.52,4295.72,1761.69,58.99%,2534.03,585.39,13.63%,1948.64,Cash,South
29-10-2022,2022,10,Q4,Store_4,Electronics,Laptop,4,477.82,1911.28,770.76,59.67%,1140.52,458.73,24.00%,681.79,Cash,South
16-08-2023,2023,8,Q3,Store_2,Electronics,Camera,12,290.63,3487.56,1696.51,51.36%,1791.05,947.94,27.18%,843.11,Cash,East
27-10-2024,2024,10,Q4,Store_3,Toys,Lego Set,15,152.34,2285.10,1183.2,48.22%,1101.90,666.23,29.16%,435.67,Card,West
30-07-2024,2024,7,Q3,Store_7,Groceries,Milk,5,210.22,1051.10,769.8,26.76%,281.30,263.34,25.05%,17.96,Digital Wallet,South
25-02-2024,2024,2,Q1,Store_1,Groceries,Rice,5,250.31,1251.55,523.93,58.14%,727.62,206.13,16.47%,521.49,Card,South
25-01-2023,2023,1,Q1,Store_5,Groceries,Milk,14,332.7,4657.80,2706.04,41.90%,1951.76,556.71,11.95%,1395.05,Card,West
20-07-2022,2022,7,Q3,Store_2,Toys,Doll,18,91.56,1648.08,962.65,41.59%,685.43,278.63,16.91%,406.80,Digital Wallet,East
